player_id,team_id,league_id,position,role,is_major,no_trade,last_year_team_option,last_year_player_option,last_year_vesting_option,next_last_year_team_option,next_last_year_player_option,next_last_year_vesting_option,contract_team_id,contract_league_id,season_year,salary0,salary1,salary2,salary3,salary4,salary5,salary6,salary7,salary8,salary9,years,current_year,minimum_pa,minimum_pa_bonus,minimum_ip,minimum_ip_bonus,mvp_bonus,cyyoung_bonus,allstar_bonus,next_last_year_option_buyout,last_year_option_buyout
376,18,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,9,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,24,100,7,0,1,0,0,0,0,0,0,0,24,100,2028,1880000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380,25,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,19,101,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,19,101,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,19,101,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,19,101,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,19,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,18,101,4,0,1,0,0,0,0,0,0,0,25,100,2028,970000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,25,100,9,0,1,0,0,0,0,0,0,0,25,100,2028,1260000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393,18,101,1,12,1,0,0,0,0,0,0,0,11,100,2028,3684450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394,3,100,1,11,1,0,0,0,0,0,0,0,3,100,2028,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395,16,101,1,12,1,0,0,0,0,0,0,0,10,100,2028,740000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396,11,100,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,19,101,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1,100,1,11,1,0,0,0,0,0,0,0,24,100,2028,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399,24,100,1,11,1,0,0,0,0,0,0,0,24,100,2028,870000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,11,100,1,11,1,0,0,0,0,0,0,0,11,100,2028,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401,11,100,1,11,1,0,0,0,0,0,0,0,24,100,2028,1440000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
402,3,100,1,12,1,0,0,0,0,0,0,0,3,100,2028,4150900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403,19,101,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,11,100,1,13,1,0,0,0,0,0,0,0,11,100,2028,3605000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,10,100,2,0,1,0,0,0,0,0,0,0,10,100,2028,920000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,11,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,24,100,3,0,1,0,0,0,0,0,0,0,24,100,2028,920000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,3,100,4,0,1,0,0,0,0,0,0,0,11,100,2028,1040000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410,19,101,4,0,1,0,0,0,0,0,0,0,3,100,2028,920000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
411,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,18,101,7,0,1,0,0,0,0,0,0,0,10,100,2028,1700000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
414,18,101,7,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,19,101,3,0,1,0,0,0,0,0,0,0,3,100,2028,820000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417,3,100,3,0,1,0,0,0,0,0,0,0,3,100,2028,1260000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418,3,100,7,0,1,0,0,0,0,0,0,0,3,100,2028,1260000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419,3,100,2,0,1,0,0,0,0,0,0,0,3,100,2028,970000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420,19,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1,100,1,13,1,0,0,0,0,0,0,0,1,100,2028,3738900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422,17,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1,100,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,25,100,8,0,1,0,0,0,0,0,0,0,25,100,2028,820000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428,2,100,4,0,1,0,0,0,0,0,0,0,25,100,2028,1410000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,25,100,4,0,1,0,0,0,0,0,0,0,25,100,2028,920000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,25,100,7,0,1,0,0,0,0,0,0,0,25,100,2028,1877750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
433,18,101,7,0,1,0,0,0,0,0,0,0,9,100,2028,832300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
434,18,101,1,11,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,3,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,11,100,4,0,1,0,0,0,0,0,0,0,11,100,2028,1786400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
438,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,18,101,4,0,1,0,0,0,0,0,0,0,1,100,2028,984550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440,19,101,7,0,1,0,0,0,0,0,0,0,1,100,2028,1542800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
441,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2,100,1,11,1,0,0,0,0,0,0,0,2,100,2028,883050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,19,101,3,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,3,100,1,13,1,0,0,0,0,0,0,0,3,100,2028,2173300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
446,11,100,1,11,1,0,0,0,0,0,0,0,11,100,2028,3738900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
447,18,101,4,0,1,0,0,0,0,0,0,0,3,100,2028,984550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
448,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,24,100,4,0,1,0,0,0,0,0,0,0,24,100,2028,690200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,10,100,3,0,1,0,0,0,0,0,0,0,10,100,2028,2161950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452,16,101,1,12,1,0,0,0,0,0,0,0,24,100,2028,883050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,2,100,1,11,1,0,0,0,0,0,0,0,2,100,2028,883050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
454,3,100,1,12,1,0,0,0,0,0,0,0,3,100,2028,1380400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455,10,100,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,3,100,1,11,1,0,0,0,0,0,0,0,3,100,2028,3217550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,3,100,1,11,1,0,0,0,0,0,0,0,10,100,2028,883050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458,10,100,1,11,1,0,0,0,0,0,0,0,10,100,2028,771400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,18,101,7,0,1,0,0,0,0,0,0,0,1,100,2028,1877750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,3,100,1,11,1,0,0,0,0,0,0,0,3,100,2028,1015000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
466,25,100,1,12,1,0,0,0,0,0,0,0,25,100,2028,2141650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
467,11,100,1,12,1,0,0,0,0,0,0,0,11,100,2028,2956100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,19,101,2,0,1,0,0,0,0,0,0,0,3,100,2028,1299200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,18,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,19,101,3,0,1,0,0,0,0,0,0,0,3,100,2028,1725500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
471,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,25,100,6,0,1,0,0,0,0,0,0,0,25,100,2028,1725500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
473,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,19,101,3,0,1,0,0,0,0,0,0,0,9,100,2028,812000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
475,9,100,7,0,1,0,0,0,0,0,0,0,9,100,2028,1583400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,17,101,7,0,1,0,0,0,0,0,0,0,11,100,2028,1877750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477,19,101,7,0,1,0,0,0,0,0,0,0,11,100,2028,1136800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
478,2,100,4,0,1,0,0,0,0,0,0,0,24,100,2028,1136800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479,1,100,1,12,1,0,0,0,0,0,0,0,1,100,2028,4090450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480,18,101,1,11,1,0,0,0,0,0,0,0,11,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,25,100,1,11,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,25,100,2,0,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,16,101,2,0,1,0,0,0,0,0,0,0,11,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,19,101,3,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,17,101,1,11,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,25,100,1,11,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,18,101,1,13,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,18,101,7,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,25,100,1,12,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,3,100,4,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,19,101,1,11,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,16,101,1,11,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,16,101,7,0,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,18,101,2,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,16,101,1,13,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,25,100,1,12,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,17,101,1,12,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,24,100,1,12,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2,100,1,11,1,0,0,0,0,0,0,0,2,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,17,101,1,11,1,0,0,0,0,0,0,0,3,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,10,100,1,12,1,0,0,0,0,0,0,0,10,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,17,101,1,13,1,0,0,0,0,0,0,0,11,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,25,100,1,13,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,16,101,3,0,1,0,0,0,0,0,0,0,1,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,18,101,3,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,16,101,4,0,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,18,101,4,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,16,101,4,0,1,0,0,0,0,0,0,0,3,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,18,101,10,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,17,101,4,0,1,0,0,0,0,0,0,0,11,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,19,101,2,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,24,100,2,0,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,18,101,2,0,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,17,101,2,0,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,18,101,7,0,1,0,0,0,0,0,0,0,2,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,16,101,7,0,1,0,0,0,0,0,0,0,3,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,17,101,7,0,1,0,0,0,0,0,0,0,11,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1,100,1,11,1,0,0,0,0,0,0,0,1,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,10,100,1,11,1,0,0,0,0,0,0,0,10,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,24,100,1,11,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,17,101,1,11,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,16,101,1,12,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,18,101,1,12,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,16,101,1,13,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,16,101,1,13,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,19,101,4,0,1,0,0,0,0,0,0,0,3,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,18,101,4,0,1,0,0,0,0,0,0,0,10,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,17,101,3,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,18,101,1,11,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,18,101,3,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,18,101,2,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,17,101,7,0,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,16,101,1,12,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,17,101,9,0,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,17,101,1,12,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,16,101,1,12,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,19,101,1,13,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,16,101,1,13,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,18,101,1,12,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,17,101,1,11,1,0,0,0,0,0,0,0,17,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,18,101,6,11,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,19,101,1,12,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,16,101,3,0,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,16,101,7,0,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,19,101,3,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,17,101,1,11,1,0,0,0,0,0,0,0,3,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,16,101,5,0,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,16,101,4,0,1,0,0,0,0,0,0,0,16,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,18,101,1,11,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,19,101,2,0,1,0,0,0,0,0,0,0,2,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,19,101,5,0,1,0,0,0,0,0,0,0,19,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,18,101,9,0,1,0,0,0,0,0,0,0,18,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,19,101,3,0,1,0,0,0,0,0,0,0,25,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,19,101,4,0,1,0,0,0,0,0,0,0,2,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
