"team_id","league_id","game_id","date","time","innings","runs","hits","team_abbr","team_name","home/away","win","loss","division","league_abbr","ttl_wins","ttl_losses","below.500","winloss","RA","ttl_ra","ttl_runs","ttl_hits","ttl_rs_sq","ttl_ra_sq","gp","wp","pythag_win","pythag_loss","pythag_record","Primary Color","Division Standing","League Standing","season"
3,100,269,2030-08-15,1905,10,5,11,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",30,24,6,"30 - 24",4,248,227,450,51529,61504,54,0.455875717710757,25,29,"25 - 29","#005CAD",3,5,"2030"
3,100,275,2030-08-17,1905,9,9,10,"PRO","Providence Crabs","away",0,1,"Eastern Division","PBE",30,25,5,"30 - 25",18,266,236,460,55696,70756,55,0.44045171290292,24,31,"24 - 31","#005CAD",3,5,"2030"
3,100,279,2030-08-18,1905,9,9,14,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",31,25,6,"31 - 25",4,270,245,474,60025,72900,56,0.45157043445552,25,31,"25 - 31","#005CAD",3,5,"2030"
3,100,284,2030-08-19,1905,9,10,11,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",32,25,7,"32 - 25",8,278,255,485,65025,77284,57,0.456928233632448,26,31,"26 - 31","#005CAD",3,5,"2030"
3,100,289,2030-08-20,1905,9,20,22,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",33,25,8,"33 - 25",14,292,275,507,75625,85264,58,0.47004456488635,27,31,"27 - 31","#005CAD",3,5,"2030"
3,100,292,2030-08-22,1905,9,1,10,"PRO","Providence Crabs","away",0,1,"Eastern Division","PBE",33,26,7,"33 - 26",6,298,276,517,76176,88804,59,0.461728694387198,27,32,"27 - 32","#005CAD",3,5,"2030"
3,100,296,2030-08-23,1905,14,2,12,"PRO","Providence Crabs","away",0,1,"Eastern Division","PBE",33,27,6,"33 - 27",3,301,278,529,77284,90601,60,0.460338922476695,28,32,"28 - 32","#005CAD",3,5,"2030"
3,100,301,2030-08-24,1905,9,2,8,"PRO","Providence Crabs","away",0,1,"Eastern Division","PBE",33,28,5,"33 - 28",7,308,280,537,78400,94864,61,0.452488687782805,28,33,"28 - 33","#005CAD",3,5,"2030"
3,100,636,2030-08-27,1905,9,2,5,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",33,29,4,"33 - 29",5,313,282,542,79524,97969,62,0.448040204402427,28,34,"28 - 34","#005CAD",3,5,"2030"
3,100,641,2030-08-28,1905,9,3,8,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",33,30,3,"33 - 30",4,317,285,550,81225,100489,63,0.446993627348471,28,35,"28 - 35","#005CAD",3,5,"2030"
3,100,646,2030-08-29,1905,9,1,7,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",33,31,2,"33 - 31",2,319,286,557,81796,101761,64,0.445616348055372,29,35,"29 - 35","#005CAD",3,5,"2030"
3,100,651,2030-08-30,1905,9,3,6,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",34,31,3,"34 - 31",2,321,289,563,83521,103041,65,0.447684951919469,29,36,"29 - 36","#005CAD",3,5,"2030"
3,100,656,2030-09-02,1905,9,4,10,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",34,32,2,"34 - 32",8,329,293,573,85849,108241,66,0.442315420681127,29,37,"29 - 37","#005CAD",3,5,"2030"
3,100,661,2030-09-03,1905,9,4,5,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",35,32,3,"35 - 32",3,332,297,578,88209,110224,67,0.444527875907737,30,37,"30 - 37","#005CAD",3,5,"2030"
3,100,666,2030-09-04,1905,11,8,17,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",36,32,4,"36 - 32",7,339,305,595,93025,114921,68,0.447351716310965,30,38,"30 - 38","#005CAD",3,5,"2030"
3,100,671,2030-09-05,1905,9,5,10,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",36,33,3,"36 - 33",12,351,310,605,96100,123201,69,0.438210496076169,30,39,"30 - 39","#005CAD",3,5,"2030"
3,100,674,2030-09-08,1905,9,1,8,"PRO","Providence Crabs","away",0,1,"Eastern Division","PBE",36,34,2,"36 - 34",7,358,311,613,96721,128164,70,0.430090935366965,30,40,"30 - 40","#005CAD",3,5,"2030"
3,100,679,2030-09-09,1905,10,5,10,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",37,34,3,"37 - 34",2,360,316,623,99856,129600,71,0.43518583083467,31,40,"31 - 40","#005CAD",3,5,"2030"
3,100,684,2030-09-10,1905,9,5,11,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",38,34,4,"38 - 34",0,360,321,634,103041,129600,72,0.442918488142675,32,40,"32 - 40","#005CAD",3,5,"2030"
3,100,689,2030-09-11,1905,9,3,13,"PRO","Providence Crabs","away",0,1,"Eastern Division","PBE",38,35,3,"38 - 35",6,366,324,647,104976,133956,73,0.439355130329968,32,41,"32 - 41","#005CAD",3,5,"2030"
3,100,698,2030-09-14,1905,11,4,13,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",39,35,4,"39 - 35",3,369,328,660,107584,136161,74,0.441379310344828,33,41,"33 - 41","#005CAD",3,5,"2030"
3,100,703,2030-09-15,1905,9,0,8,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",39,36,3,"39 - 36",7,376,328,668,107584,141376,75,0.432133676092545,32,43,"32 - 43","#005CAD",3,5,"2030"
3,100,708,2030-09-16,1905,9,1,7,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",39,37,2,"39 - 37",6,382,329,675,108241,145924,76,0.425869022091948,32,44,"32 - 44","#005CAD",3,5,"2030"
3,100,713,2030-09-17,1905,9,1,4,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",39,38,1,"39 - 38",4,386,330,679,108900,148996,77,0.422263237894345,33,44,"33 - 44","#005CAD",3,5,"2030"
3,100,715,2030-09-20,1905,12,4,11,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",39,39,0,"39 - 39",6,392,334,690,111556,153664,78,0.420616846391675,33,45,"33 - 45","#005CAD",3,5,"2030"
3,100,720,2030-09-21,1905,9,8,10,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",40,39,1,"40 - 39",2,394,342,700,116964,155236,79,0.429698750918442,34,45,"34 - 45","#005CAD",3,5,"2030"
3,100,725,2030-09-22,1905,9,2,6,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",40,40,0,"40 - 40",3,397,344,706,118336,157609,80,0.428839080251499,34,46,"34 - 46","#005CAD",3,5,"2030"
3,100,733,2030-09-25,1905,9,10,14,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",41,40,1,"41 - 40",9,406,354,720,125316,164836,81,0.431897763930629,35,46,"35 - 46","#005CAD",3,5,"2030"
3,100,738,2030-09-26,1905,9,2,13,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",41,41,0,"41 - 41",7,413,356,733,126736,170569,82,0.426282773582684,35,47,"35 - 47","#005CAD",3,5,"2030"
3,100,743,2030-09-27,1905,10,6,10,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",42,41,1,"42 - 41",5,418,362,743,131044,174724,83,0.428573297401952,36,47,"36 - 47","#005CAD",3,5,"2030"
3,100,748,2030-09-28,1905,9,6,10,"PRO","Providence Crabs","home",1,0,"Eastern Division","PBE",43,41,2,"43 - 41",1,419,368,753,135424,175561,84,0.435467948614885,37,47,"37 - 47","#005CAD",3,5,"2030"
3,100,753,2030-09-30,1905,9,5,11,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",44,41,3,"44 - 41",3,422,373,764,139129,178084,85,0.438598039802908,37,48,"37 - 48","#005CAD",3,5,"2030"
3,100,758,2030-10-01,1905,9,8,14,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",45,41,4,"45 - 41",0,422,381,778,145161,178084,86,0.449074231619979,39,47,"39 - 47","#005CAD",3,5,"2030"
3,100,763,2030-10-02,1905,9,6,9,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",46,41,5,"46 - 41",3,425,387,787,149769,180625,87,0.453304236759747,39,48,"39 - 48","#005CAD",3,5,"2030"
3,100,768,2030-10-03,1905,9,5,8,"PRO","Providence Crabs","away",1,0,"Eastern Division","PBE",47,41,6,"47 - 41",0,425,392,795,153664,180625,88,0.459674114314261,40,48,"40 - 48","#005CAD",3,5,"2030"
3,100,774,2030-10-05,1905,9,0,6,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",47,42,5,"47 - 42",6,431,392,801,153664,185761,89,0.452718568166753,40,49,"40 - 49","#005CAD",3,5,"2030"
3,100,779,2030-10-06,1905,9,1,1,"PRO","Providence Crabs","home",0,1,"Eastern Division","PBE",47,43,4,"47 - 43",10,441,393,802,154449,194481,90,0.442636058808357,40,50,"40 - 50","#005CAD",3,5,"2030"
9,100,4,2030-05-15,1905,9,2,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",0,1,-1,"0 - 1",11,11,2,6,4,121,1,0.032,0,1,"0 - 1","#87795E",4,7,"2030"
9,100,9,2030-05-16,1905,9,11,10,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",1,1,0,"1 - 1",3,14,13,16,169,196,2,0.463013698630137,1,1,"1 - 1","#87795E",4,7,"2030"
9,100,14,2030-05-17,1905,9,2,8,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",1,2,-1,"1 - 2",18,32,15,24,225,1024,3,0.180144115292234,1,2,"1 - 2","#87795E",4,7,"2030"
9,100,19,2030-05-18,1905,9,8,16,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",2,2,0,"2 - 2",6,38,23,40,529,1444,4,0.268119614799797,1,3,"1 - 3","#87795E",4,7,"2030"
9,100,23,2030-05-21,1905,9,4,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",3,2,1,"3 - 2",2,40,27,50,729,1600,5,0.31300987548304,2,3,"2 - 3","#87795E",4,7,"2030"
9,100,28,2030-05-22,1905,9,8,12,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",4,2,2,"4 - 2",2,42,35,62,1225,1764,6,0.409836065573771,2,4,"2 - 4","#87795E",4,7,"2030"
9,100,33,2030-05-23,1905,9,4,10,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",4,3,1,"4 - 3",5,47,39,72,1521,2209,7,0.407774798927614,3,4,"3 - 4","#87795E",4,7,"2030"
9,100,37,2030-05-24,1905,9,5,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",4,4,0,"4 - 4",6,53,44,80,1936,2809,8,0.408008429926238,3,5,"3 - 5","#87795E",4,7,"2030"
9,100,43,2030-05-26,1905,9,3,5,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",4,5,-1,"4 - 5",6,59,47,85,2209,3481,9,0.388224956063269,3,6,"3 - 6","#87795E",4,7,"2030"
9,100,48,2030-05-27,1905,13,5,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",5,5,0,"5 - 5",2,61,52,94,2704,3721,10,0.420856031128405,4,6,"4 - 6","#87795E",4,7,"2030"
9,100,53,2030-05-28,1905,9,2,7,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",5,6,-1,"5 - 6",10,71,54,101,2916,5041,11,0.366469775040845,4,7,"4 - 7","#87795E",4,7,"2030"
9,100,58,2030-05-29,1905,9,8,17,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",5,7,-2,"5 - 7",9,80,62,118,3844,6400,12,0.375244045294807,5,7,"5 - 7","#87795E",4,7,"2030"
9,100,62,2030-06-01,1905,9,6,11,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",6,7,-1,"6 - 7",0,80,68,129,4624,6400,13,0.41944847605225,5,8,"5 - 8","#87795E",4,7,"2030"
9,100,67,2030-06-02,1905,9,3,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",6,8,-2,"6 - 8",4,84,71,135,5041,7056,14,0.416714887988758,6,8,"6 - 8","#87795E",4,7,"2030"
9,100,72,2030-06-03,1905,9,4,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",7,8,-1,"7 - 8",0,84,75,144,5625,7056,15,0.443577004968062,7,8,"7 - 8","#87795E",4,7,"2030"
9,100,77,2030-06-04,1905,9,13,15,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",8,8,0,"8 - 8",9,93,88,159,7744,8649,16,0.472396754712377,8,8,"8 - 8","#87795E",4,7,"2030"
9,100,82,2030-06-06,1905,9,2,6,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,9,-1,"8 - 9",7,100,90,165,8100,10000,17,0.447513812154696,8,9,"8 - 9","#87795E",4,7,"2030"
9,100,86,2030-06-07,1905,9,1,6,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,10,-2,"8 - 10",3,103,91,171,8281,10609,18,0.438380095288512,8,10,"8 - 10","#87795E",4,7,"2030"
9,100,91,2030-06-08,1905,9,4,5,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,11,-3,"8 - 11",7,110,95,176,9025,12100,19,0.427218934911243,8,11,"8 - 11","#87795E",4,7,"2030"
9,100,95,2030-06-09,1905,9,7,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,12,-4,"8 - 12",13,123,102,184,10404,15129,20,0.407472682410998,8,12,"8 - 12","#87795E",4,7,"2030"
9,100,101,2030-06-11,1905,9,4,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,13,-5,"8 - 13",5,128,106,191,11236,16384,21,0.406806661839247,9,12,"9 - 12","#87795E",4,7,"2030"
9,100,106,2030-06-12,1905,9,1,2,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,14,-6,"8 - 14",3,131,107,193,11449,17161,22,0.400174764068507,9,13,"9 - 13","#87795E",4,7,"2030"
9,100,111,2030-06-13,1905,9,5,6,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,15,-7,"8 - 15",7,138,112,199,12544,19044,23,0.397112827656072,9,14,"9 - 14","#87795E",4,7,"2030"
9,100,115,2030-06-14,1905,9,1,9,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,16,-8,"8 - 16",6,144,113,208,12769,20736,24,0.381107297418296,9,15,"9 - 15","#87795E",4,7,"2030"
9,100,118,2030-06-16,1905,9,4,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",8,17,-9,"8 - 17",5,149,117,216,13689,22201,25,0.381415436054611,10,15,"10 - 15","#87795E",4,7,"2030"
9,100,123,2030-06-17,1905,10,5,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",9,17,-8,"9 - 17",3,152,122,226,14884,23104,26,0.391807939349268,10,16,"10 - 16","#87795E",4,7,"2030"
9,100,128,2030-06-18,1905,9,4,8,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",10,17,-7,"10 - 17",3,155,126,234,15876,24025,27,0.397884764792862,11,16,"11 - 16","#87795E",4,7,"2030"
9,100,133,2030-06-19,1905,9,2,5,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",11,17,-6,"11 - 17",1,156,128,239,16384,24336,28,0.402357563850688,11,17,"11 - 17","#87795E",4,7,"2030"
9,100,137,2030-06-22,1905,9,2,5,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",12,17,-5,"12 - 17",1,157,130,244,16900,24649,29,0.406748658210787,12,17,"12 - 17","#87795E",4,7,"2030"
9,100,142,2030-06-23,1905,9,2,10,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",12,18,-6,"12 - 18",3,160,132,254,17424,25600,30,0.404983265154332,12,18,"12 - 18","#87795E",4,7,"2030"
9,100,147,2030-06-24,1905,9,5,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",12,19,-7,"12 - 19",6,166,137,261,18769,27556,31,0.405159201295197,13,18,"13 - 18","#87795E",4,7,"2030"
9,100,152,2030-06-25,1905,9,3,5,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",12,20,-8,"12 - 20",4,170,140,266,19600,28900,32,0.404123711340206,13,19,"13 - 19","#87795E",4,7,"2030"
9,100,158,2030-06-27,1905,9,1,6,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",13,20,-7,"13 - 20",0,170,141,272,19881,28900,33,0.407556220659683,13,20,"13 - 20","#87795E",4,7,"2030"
9,100,163,2030-06-28,1905,9,4,9,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",14,20,-6,"14 - 20",1,171,145,281,21025,29241,34,0.418274778180082,14,20,"14 - 20","#87795E",4,7,"2030"
9,100,168,2030-06-29,1905,9,7,13,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",14,21,-7,"14 - 21",11,182,152,294,23104,33124,35,0.410898484740699,14,21,"14 - 21","#87795E",4,7,"2030"
9,100,173,2030-06-30,1905,14,6,14,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",14,22,-8,"14 - 22",9,191,158,308,24964,36481,36,0.40628204084954,15,21,"15 - 21","#87795E",4,7,"2030"
9,100,176,2030-07-03,1905,9,3,5,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",15,22,-7,"15 - 22",0,191,161,313,25921,36481,37,0.415387327329252,15,22,"15 - 22","#87795E",4,7,"2030"
9,100,181,2030-07-04,1905,9,12,14,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",16,22,-6,"16 - 22",3,194,173,327,29929,37636,38,0.442966032709243,17,21,"17 - 21","#87795E",4,7,"2030"
9,100,186,2030-07-05,1905,9,7,10,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",16,23,-7,"16 - 23",8,202,180,337,32400,40804,39,0.442598765094804,17,22,"17 - 22","#87795E",4,7,"2030"
9,100,191,2030-07-06,1905,9,3,7,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",16,24,-8,"16 - 24",8,210,183,344,33489,44100,40,0.43162046166338,17,23,"17 - 23","#87795E",4,7,"2030"
9,100,197,2030-07-09,1905,9,3,5,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",16,25,-9,"16 - 25",4,214,186,349,34596,45796,41,0.430341327495273,18,23,"18 - 23","#87795E",4,7,"2030"
9,100,202,2030-07-10,1905,9,4,7,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",16,26,-10,"16 - 26",7,221,190,356,36100,48841,42,0.425000882965823,18,24,"18 - 24","#87795E",4,7,"2030"
9,100,207,2030-07-11,1905,9,1,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",16,27,-11,"16 - 27",3,224,191,362,36481,50176,43,0.420981571021383,18,25,"18 - 25","#87795E",4,7,"2030"
9,100,212,2030-07-12,1905,9,3,3,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",17,27,-10,"17 - 27",2,226,194,365,37636,51076,44,0.424249256019479,19,25,"19 - 25","#87795E",4,7,"2030"
9,100,214,2030-07-15,1905,9,0,4,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",17,28,-11,"17 - 28",6,232,194,369,37636,53824,45,0.411502296085721,19,26,"19 - 26","#87795E",4,7,"2030"
9,100,219,2030-07-16,1905,10,3,7,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",18,28,-10,"18 - 28",1,233,197,376,38809,54289,46,0.416861801542461,19,27,"19 - 27","#87795E",4,7,"2030"
9,100,224,2030-07-17,1905,11,3,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",18,29,-11,"18 - 29",5,238,200,383,40000,56644,47,0.413890153553247,19,28,"19 - 28","#87795E",4,7,"2030"
9,100,229,2030-07-18,1905,9,5,11,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",19,29,-10,"19 - 29",4,242,205,394,42025,58564,48,0.417789221485451,20,28,"20 - 28","#87795E",4,7,"2030"
9,100,238,2030-07-21,1905,9,7,11,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",19,30,-11,"19 - 30",10,252,212,405,44944,63504,49,0.414429035113603,20,29,"20 - 29","#87795E",4,7,"2030"
9,100,243,2030-07-22,1905,10,5,11,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",20,30,-10,"20 - 30",4,256,217,416,47089,65536,50,0.418104328523862,21,29,"21 - 29","#87795E",4,7,"2030"
9,100,248,2030-07-23,1905,9,2,7,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",21,30,-9,"21 - 30",0,256,219,423,47961,65536,51,0.422575046036459,22,29,"22 - 29","#87795E",4,7,"2030"
9,100,253,2030-07-24,1905,9,7,8,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",22,30,-8,"22 - 30",3,259,226,431,51076,67081,52,0.432272315647824,22,30,"22 - 30","#87795E",4,7,"2030"
9,100,255,2030-08-12,1905,10,4,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",22,31,-9,"22 - 31",5,264,230,438,52900,69696,53,0.431498580704101,23,30,"23 - 30","#87795E",4,7,"2030"
9,100,260,2030-08-13,1905,9,6,8,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",23,31,-8,"23 - 31",5,269,236,446,55696,72361,54,0.43493131964672,23,31,"23 - 31","#87795E",4,7,"2030"
9,100,265,2030-08-14,1905,9,6,9,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",23,32,-9,"23 - 32",7,276,242,455,58564,76176,55,0.434644500519519,24,31,"24 - 31","#87795E",4,7,"2030"
9,100,270,2030-08-15,1905,9,6,11,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",23,33,-10,"23 - 33",8,284,248,466,61504,80656,56,0.432639279684862,24,32,"24 - 32","#87795E",4,7,"2030"
9,100,275,2030-08-17,1905,9,18,22,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",24,33,-9,"24 - 33",9,293,266,488,70756,85849,57,0.451811883400913,26,31,"26 - 31","#87795E",4,7,"2030"
9,100,279,2030-08-18,1905,9,4,11,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",24,34,-10,"24 - 34",9,302,270,499,72900,91204,58,0.44423048798323,26,32,"26 - 32","#87795E",4,7,"2030"
9,100,284,2030-08-19,1905,9,8,8,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",24,35,-11,"24 - 35",10,312,278,507,77284,97344,59,0.442563620954257,26,33,"26 - 33","#87795E",4,7,"2030"
9,100,289,2030-08-20,1905,9,14,13,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",24,36,-12,"24 - 36",20,332,292,520,85264,110224,60,0.436159764282207,26,34,"26 - 34","#87795E",4,7,"2030"
9,100,298,2030-08-23,1905,9,3,8,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",25,36,-11,"25 - 36",2,334,295,528,87025,111556,61,0.438234272160982,27,34,"27 - 34","#87795E",4,7,"2030"
9,100,629,2030-08-24,1905,9,3,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",25,37,-12,"25 - 37",7,341,298,534,88804,116281,62,0.433010702879294,27,35,"27 - 35","#87795E",4,7,"2030"
9,100,633,2030-08-25,1905,9,10,12,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",26,37,-11,"26 - 37",1,342,308,546,94864,116964,63,0.447835035972582,28,35,"28 - 35","#87795E",4,7,"2030"
9,100,635,2030-08-27,1905,9,5,8,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",27,37,-10,"27 - 37",2,344,313,554,97969,118336,64,0.452920644460368,29,35,"29 - 35","#87795E",4,7,"2030"
9,100,640,2030-08-28,1905,9,5,13,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",27,38,-11,"27 - 38",6,350,318,567,101124,122500,65,0.452205487783064,29,36,"29 - 36","#87795E",4,7,"2030"
9,100,645,2030-08-29,1905,10,2,3,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",27,39,-12,"27 - 39",3,353,320,570,102400,124609,66,0.451083437220551,30,36,"30 - 36","#87795E",4,7,"2030"
9,100,650,2030-08-30,1905,10,5,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",28,39,-11,"28 - 39",4,357,325,579,105625,127449,67,0.453182251130542,30,37,"30 - 37","#87795E",4,7,"2030"
9,100,657,2030-09-02,1905,9,5,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",28,40,-12,"28 - 40",6,363,330,586,108900,131769,68,0.452488687782805,31,37,"31 - 37","#87795E",4,7,"2030"
9,100,662,2030-09-03,1905,9,2,9,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",28,41,-13,"28 - 41",4,367,332,595,110224,134689,69,0.450053692535717,31,38,"31 - 38","#87795E",4,7,"2030"
9,100,667,2030-09-04,1905,9,6,9,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",29,41,-12,"29 - 41",2,369,338,604,114244,136161,70,0.45623689622811,32,38,"32 - 38","#87795E",4,7,"2030"
9,100,672,2030-09-05,1905,9,10,11,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",30,41,-11,"30 - 41",9,378,348,615,121104,142884,71,0.458748124914769,33,38,"33 - 38","#87795E",4,7,"2030"
9,100,678,2030-09-08,1905,9,7,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",31,41,-10,"31 - 41",6,384,355,625,126025,147456,72,0.460818118991813,33,39,"33 - 39","#87795E",4,7,"2030"
9,100,683,2030-09-09,1905,10,3,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",31,42,-11,"31 - 42",4,388,358,633,128164,150544,73,0.459850452803651,34,39,"34 - 39","#87795E",4,7,"2030"
9,100,688,2030-09-10,1905,9,0,1,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",31,43,-12,"31 - 43",3,391,358,634,128164,152881,74,0.4560266149549,34,40,"34 - 40","#87795E",4,7,"2030"
9,100,693,2030-09-11,1905,9,7,11,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",31,44,-13,"31 - 44",10,401,365,645,133225,160801,75,0.453106187888146,34,41,"34 - 41","#87795E",4,7,"2030"
9,100,694,2030-09-14,1905,9,4,7,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",32,44,-12,"32 - 44",3,404,369,652,136161,163216,76,0.454814498107737,35,41,"35 - 41","#87795E",4,7,"2030"
9,100,699,2030-09-15,1905,9,2,7,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",32,45,-13,"32 - 45",3,407,371,659,137641,165649,77,0.453826370800224,35,42,"35 - 42","#87795E",4,7,"2030"
9,100,704,2030-09-16,1905,9,5,6,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",33,45,-12,"33 - 45",1,408,376,665,141376,166464,78,0.459251559251559,36,42,"36 - 42","#87795E",4,7,"2030"
9,100,709,2030-09-17,1905,9,4,7,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",34,45,-11,"34 - 45",3,411,380,672,144400,168921,79,0.460869204426132,36,43,"36 - 43","#87795E",4,7,"2030"
9,100,717,2030-09-20,1905,9,0,3,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",34,46,-12,"34 - 46",2,413,380,675,144400,170569,80,0.458457816483527,37,43,"37 - 43","#87795E",4,7,"2030"
9,100,722,2030-09-21,1905,9,8,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",35,46,-11,"35 - 46",2,415,388,685,150544,172225,81,0.466414060829881,38,43,"38 - 43","#87795E",4,7,"2030"
9,100,727,2030-09-22,1905,13,6,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",36,46,-10,"36 - 46",4,419,394,695,155236,175561,82,0.469278741947478,38,44,"38 - 44","#87795E",4,7,"2030"
